Merchant_ID,Merchant_Name,Industry,Merchant_Segment,Location_Region,Subscription_Start_Date,Months_Since_Subscription,POS_Terminal_Model,Avg_Monthly_Transaction_Volume,Avg_Monthly_Transaction_Value,Avg_Transaction_Value,Transaction_Frequency_Score,Uptime_Percentage,Customer_Support_Tickets_Monthly,Avg_Resolution_Time_Tickets_Days,Feature_Adoption_Score,Payment_Success_Rate,Payment_Failure_Rate,Dispute_Rate,Technical_Issues_Reported,Feedback_Score_Monthly,Days_Since_Last_Transaction,POS_Cost,Monthly_Rental_Fee,MDR_Rate,LTV,Churned,Churn_Reason
M-6103,Pepperfry (Branch 89),Hospitality,Medium,North,25-02-2023,10,Dynamic Soundbox,792,258532.4219,326.4298256,0.736394369,98.29634965,0,1.048852221,0.264272741,91.93719309,8.062806907,3.424796244,1,4.443452315,229,3827,250,2,51706.48438,1,None
M-6104,Xiomi (Branch 111),Food & Beverage,Small,South,14-04-2023,8,Android Smart Mini POS,392,132514.074,338.0461072,0.94681504,96.19328004,1,1.559974681,0.556888796,94.83857592,5.161424084,3.159570862,1,2.438285506,91,14224,400,1.8,15901.68888,0,None
M-6105,IKEA (Branch 118),Hospitality,Large,West,01-02-2023,11,Android Smart POS,517,445538.4961,861.7765881,0.80537234,99.71618773,14,5.718773251,0.998988365,92.78221777,7.217782226,3.416506323,4,3.684600589,173,19824,500,2,98018.46913,0,None
M-6106,Lenskart (Branch 114),Food & Beverage,Medium,West,10-08-2023,4,Soundbox,518,440237.8615,849.8800415,0.86628548,96.56580348,3,3.758505177,0.03488916,97.10788872,2.892111276,0.622859939,2,4.670948959,183,2293,200,1.8,26414.27169,1,None
M-6107,Indian Terrain (Branch 108),Food & Beverage,Large,Central,22-11-2023,1,Soundbox,494,128753.685,260.6349899,0.645188274,96.81921792,5,2.78107151,0.162054116,98.64288777,1.35711223,0.37388723,0,2.546660692,30,2293,200,1.8,1931.305275,0,None
M-6108,Pepperfry (Branch 90),Hospitality,Large,South,04-01-2023,12,Soundbox,688,535739.3255,778.6908801,0.21674212,97.33605861,6,6.461683472,0.115717465,98.88760064,1.112399359,0.718118382,2,4.313386073,214,2293,200,2,128577.4381,1,Low Usage
M-6109,Teach for India (Branch 98),E-commerce,Small,North,07-05-2023,7,Pin on Mobile,431,144231.704,334.6443249,0.948527654,96.3687918,6,1.930939511,0.22441382,93.97378174,6.026218262,3.741511762,2,3.634788088,261,0,0,2.2,25240.54821,1,Support Issues
M-6110,Dabur (Branch 109),Food & Beverage,Medium,North,21-11-2023,1,Android Smart Mini POS,491,184444.5021,375.6507171,0.021053763,99.77769589,4,2.532229188,0.836535047,94.36375445,5.636245552,4.861453785,3,3.535219409,109,14224,400,1.8,2766.667531,0,None
M-6111,Subway (Branch 115),E-commerce,Small,South,19-04-2023,8,Pin on Mobile,421,367771.2196,873.5658423,0.072714329,98.3967765,4,5.372253842,0.036339735,91.57999113,8.420008875,3.235744851,0,4.678933634,273,0,0,2.2,73554.24392,1,None
M-6112,Godrej (Branch 111),Hospitality,Large,East,16-03-2023,9,Soundbox,388,242514.211,625.0366263,0.812666661,97.49961679,6,1.082447391,0.244690594,96.01726178,3.982738219,4.670997875,0,1.176815034,245,2293,200,2,43652.55798,1,Better Competitor
M-6113,Raymond (Branch 95),Education,Large,Central,20-09-2023,3,Pin on Mobile,648,233122.5935,359.7570888,0.727571277,95.43708772,5,4.801535755,0.053429039,95.961833,4.038167004,3.734636408,2,1.523279662,203,0,0,1.2,10490.51671,1,Support Issues
M-6114,More (Branch 93),Retail,Large,East,01-05-2023,8,Soundbox,1,359.5697868,359.5697868,0.739438186,99.53311084,0,5.726819898,0.369032223,98.85759579,1.142404205,1.82085153,3,1.309727774,361,2293,200,2,57.53116589,1,Low Usage
M-6115,Swiggy (Branch 109),Education,Small,North,31-12-2023,0,Android Smart Mini POS,647,138984.8969,214.8143692,0.776649178,96.36339051,4,4.846791662,0.433050691,98.4725675,1.527432497,1.829458087,1,4.335497324,162,14224,400,1.2,0,0,None
M-6116,More (Branch 94),Retail,Medium,South,12-09-2023,3,Soundbox,330,263731.9149,799.1876208,0.085655359,98.38649481,6,3.793105592,0.22852614,94.32348415,5.676515853,4.278390647,1,3.135988983,184,2293,200,2,15823.91489,1,Better Competitor
M-6117,Britannia (Branch 98),Hospitality,Large,East,22-05-2023,7,Dynamic Soundbox,438,145245.8156,331.611451,0.713116894,96.35513506,6,3.868007551,0.023230278,98.9174716,1.0825284,1.911140307,0,3.620806126,25,3827,250,2,20334.41418,0,None
M-6118,Croma (Branch 110),Education,Large,East,08-06-2023,6,Pin on Mobile,512,361880.9829,706.7987948,0.054114126,98.56781801,3,6.927219926,0.429379576,94.04475793,5.955242075,3.296734424,3,1.310319369,113,0,0,1.2,32569.28846,0,None
M-6119,FedEx (Branch 111),Entertainment,Small,West,26-07-2023,5,Android Smart POS,636,332864.1028,523.3712307,0.697791502,99.6320931,0,4.059178068,0.127661499,96.09423031,3.905769689,1.642343719,2,4.779430912,88,19824,500,1.8,29957.76925,0,None
M-6120,Levi's (Branch 117),E-commerce,Small,West,24-11-2023,1,Pin on Mobile,596,122511.1628,205.5556422,0.843710267,95.9856566,11,2.386927658,0.647972763,94.2997649,5.700235101,2.872399801,0,2.933209886,100,0,0,2.2,3062.779069,0,None
M-6121,Hey Coach (Branch 104),Education,Small,East,20-08-2023,4,Pin on Mobile,483,179840.096,372.3397432,0.662827429,95.09295508,7,3.848225875,0.855582098,91.29278139,8.70721861,4.313181498,0,2.944642538,76,0,0,1.2,10790.40576,0,None
M-6122,Marico (Branch 128),Retail,Large,West,16-01-2023,11,Soundbox,251,79507.04141,316.7611212,0.601417442,97.0048231,6,3.697037269,0.134015681,92.27891844,7.721081565,0.49506203,0,4.110531539,193,2293,200,2,17491.54911,1,Better Competitor
M-6123,Biitcode (Branch 101),Healthcare,Large,Central,18-04-2023,8,mPos,284,283814.5988,999.347179,0.385943462,98.88618371,2,4.839723265,0.476898767,95.3431769,4.656823096,1.831497436,1,2.208205571,32,5377,300,1.5,68115.50372,0,None
M-6124,Spencer's (Branch 113),Education,Large,Central,28-01-2023,11,Pin on Mobile,393,291465.1966,741.6417215,0.784016268,98.66422682,4,1.520619958,0.247527657,95.9024463,4.097553698,3.794955504,0,2.40506431,189,0,0,1.2,48091.75743,1,Support Issues
M-6125,IKEA (Branch 119),Entertainment,Large,West,06-07-2023,5,Android Smart Mini POS,187,130267.1202,696.6156159,0.308845257,95.80381119,2,3.46856645,0.529194217,90.83291735,9.167082646,3.896888329,3,4.765110856,43,14224,400,1.8,11724.04082,0,None
M-6126,Tata Motors (Branch 103),Hospitality,Small,West,18-06-2023,6,Dynamic Soundbox,605,161766.4398,267.3825451,0.048040693,95.6678261,6,6.071890367,0.320382556,94.54276289,5.457237106,3.014831997,3,3.063462052,208,3827,250,2,19411.97277,1,None
M-6127,ITC (Branch 110),Retail,Medium,West,27-09-2023,3,Dynamic Soundbox,605,243828.7994,403.022809,0.307335217,99.21219065,0,2.860312078,0.145896939,90.39838217,9.601617833,2.548724051,2,1.127368083,331,3827,250,2,14629.72797,1,High Costs
M-6128,My Operator (Branch 101),Education,Small,West,22-12-2023,0,Android Smart Mini POS,357,139522.468,390.8192382,0.174876501,96.66305752,11,6.452289184,0.75388659,98.01962815,1.98037185,4.212994925,5,1.67834428,167,14224,400,1.2,0,0,None
M-6129,Decathlon (Branch 101),E-commerce,Large,North,18-12-2023,0,Pin on Mobile,14,7525.826867,537.5590619,0.161269026,95.46723852,4,1.053972354,0.824515602,95.57516003,4.424839965,0.191882012,5,2.218739329,35,0,0,2.2,0,0,None
M-6130,Croma (Branch 111),E-commerce,Small,South,11-06-2023,6,mPos,496,379346.2886,764.8110658,0.797152756,95.00427893,2,5.093159397,0.955705822,96.57214932,3.427850677,2.095165078,4,2.377523362,217,5377,300,2.2,56901.9433,1,None
M-6131,Spencer's (Branch 114),Retail,Medium,Central,01-10-2023,3,Android Smart POS,748,742029.152,992.0175828,0.796689287,97.28134434,6,4.662236046,0.316434534,95.55139995,4.44860005,0.582735898,0,3.536033672,262,19824,500,2,44521.74912,1,Low Usage
M-6132,Haldiram's (Branch 97),Food & Beverage,Small,South,12-04-2023,8,Soundbox,995,201160.5291,202.171386,0.337936966,98.72778936,7,6.964372439,0.945284224,90.8512936,9.148706397,2.085977134,2,3.006827612,34,2293,200,1.8,24139.26349,0,None
M-6133,IKEA (Branch 120),Hospitality,Medium,East,07-01-2023,11,Android Smart POS,538,190237.8745,353.6019973,0.701932215,99.26532874,4,6.10333313,0.370626897,92.42511594,7.57488406,3.728073763,0,2.603111672,160,19824,500,2,41852.3324,0,None
M-6134,Sqraeboat (Branch 106),E-commerce,Large,Central,06-11-2023,1,Pin on Mobile,297,212999.4553,717.1698831,0.109997086,98.10269691,1,5.187369839,0.85744422,96.04300866,3.956991338,3.267159091,1,2.766941156,338,0,0,2.2,5324.986382,1,High Costs
M-6135,ITC (Branch 111),Healthcare,Large,North,06-04-2023,8,Android Smart POS,522,408658.8953,782.871447,0.973052951,95.32614563,5,4.834817135,0.512916373,96.0781226,3.921877402,4.53529547,5,3.349895504,219,19824,500,1.5,98078.13488,1,Technical Issues
M-6136,Forest Essentials (Branch 97),Food & Beverage,Large,West,11-06-2023,6,Android Smart POS,612,128642.8415,210.2007214,0.051908216,98.78499515,9,5.013842465,0.213668857,93.97165838,6.028341623,3.279842386,0,1.65418523,256,19824,500,1.8,11577.85574,1,High Costs
M-6137,Croma (Branch 112),Food & Beverage,Medium,East,02-03-2023,10,Android Smart Mini POS,459,260808.2576,568.2097115,0.062818746,98.1339237,6,5.329994319,0.765869883,92.57779989,7.422200106,3.165270513,1,3.11233575,236,14224,400,1.8,39121.23863,1,Support Issues
M-6138,Tata Motors (Branch 104),Food & Beverage,Medium,Central,20-12-2023,0,Android Smart POS,233,229720.4227,985.924561,0.257530535,98.17059247,2,2.152941792,0.556799428,94.58037698,5.419623022,2.768534485,3,2.191523024,234,19824,500,1.8,0,1,High Costs
M-6139,Reliance (Branch 113),Food & Beverage,Small,East,04-09-2023,3,Android Smart Mini POS,430,225780.3721,525.0706328,0.652276079,95.04933424,10,2.785658549,0.321441005,93.57293981,6.427060188,1.345472965,0,3.41228913,77,14224,400,1.8,10160.11675,0,None
M-6140,Indian Terrain (Branch 109),Healthcare,Medium,Central,18-06-2023,6,Android Smart POS,627,466421.4969,743.8939345,0.226645638,96.84200081,8,1.955979941,0.161604254,94.46114141,5.538858593,3.363554217,1,2.393429467,360,19824,500,1.5,83955.86945,1,Support Issues
M-6141,Biitcode (Branch 102),Education,Medium,East,08-07-2023,5,Pin on Mobile,100,20722.98867,207.2298867,0.150897686,97.49150554,6,1.207114499,0.106295766,90.68066967,9.31933033,3.394964982,3,3.244118371,283,0,0,1.2,1554.22415,1,None
M-6142,Tata Motors (Branch 105),Retail,Small,North,21-01-2023,11,Dynamic Soundbox,400,299668.7379,749.1718448,0.671122672,99.86239557,5,6.266918183,0.218185571,93.99417964,6.005820356,1.286457236,1,1.430811254,302,3827,250,2,65927.12234,1,Technical Issues
M-6143,HealthKart (Branch 104),Healthcare,Small,South,03-08-2023,5,mPos,399,191210.3446,479.2239212,0.991628908,97.63811672,3,1.508642927,0.084403647,95.16734359,4.832656407,4.649578998,3,1.284883274,277,5377,300,1.5,28681.55169,1,Better Competitor
M-6144,Flipkart (Branch 106),Hospitality,Medium,West,20-07-2023,5,Android Smart POS,889,331092.7279,372.4327648,0.070508512,95.36616832,7,2.480348666,0.213639265,91.13721848,8.86278152,1.323414806,3,4.68907504,102,19824,500,2,33109.27279,0,None
M-6145,Xiomi (Branch 112),Retail,Large,Central,08-05-2023,7,Soundbox,509,391463.0223,769.0825585,0.134445585,95.82983038,2,1.643164481,0.52024294,97.25726035,2.742739651,1.530817655,3,2.042128659,210,2293,200,2,54804.82312,1,Support Issues
M-6146,Airtel (Branch 105),Education,Small,West,13-12-2023,0,Android Smart Mini POS,1022,314420.9245,307.652568,0.80143353,97.59736151,2,4.376570264,0.117558741,95.60920818,4.390791822,3.39159642,5,1.933672522,329,14224,400,1.2,0,1,Low Usage
M-6147,Coders Brain (Branch 116),Retail,Medium,West,22-02-2023,10,Android Smart POS,184,115260.5198,626.4158684,0.582800287,96.2333363,6,1.628511373,0.867626364,96.98303807,3.016961935,2.766211013,2,1.220399501,158,19824,500,2,23052.10396,0,None
M-6148,Xiomi (Branch 113),Entertainment,Small,Central,29-11-2023,1,Android Smart POS,195,169031.4083,866.8277348,0.32054004,97.84324756,4,3.70334164,0.878469228,94.50871274,5.491287259,1.389988472,3,4.73860944,137,19824,500,1.8,3042.565349,0,None
M-6149,More (Branch 95),Education,Large,North,06-07-2023,5,Pin on Mobile,654,156745.6875,239.6723051,0.829078476,97.36339032,7,2.065997258,0.776435739,95.3685807,4.6314193,1.931629261,2,1.85469363,21,0,0,1.2,11755.92657,0,None
M-6150,Hey Coach (Branch 105),Healthcare,Medium,Central,22-12-2023,0,mPos,606,428809.4866,707.6064136,0.167304288,97.8594625,3,2.248546345,0.197555972,95.35902303,4.640976966,3.323435184,4,4.348857958,164,5377,300,1.5,0,0,None
M-6151,Biitcode (Branch 103),Education,Small,East,09-07-2023,5,Pin on Mobile,358,136141.7073,380.2840985,0.881543712,99.01686518,6,6.921498843,0.357512719,93.28719474,6.712805259,0.12565532,0,3.908083815,311,0,0,1.2,10210.62805,1,Better Competitor
M-6152,KC Overseas Education (Branch 88),Hospitality,Medium,North,06-03-2023,10,Dynamic Soundbox,753,706467.6837,938.2040952,0.519042886,98.62820289,5,4.974477476,0.671362228,94.6536,5.346399997,3.115958286,6,3.020791159,110,3827,250,2,141293.5367,0,None
M-6153,Rudralife (Branch 87),Education,Medium,West,04-01-2023,12,Pin on Mobile,662,564540.9877,852.7809482,0.496193494,95.29919348,3,5.833805585,0.938162042,96.79332322,3.206676782,0.165759517,3,3.638179546,15,0,0,1.2,101617.3778,0,None
M-6154,Netmeds (Branch 112),E-commerce,Large,Central,11-12-2023,0,Pin on Mobile,540,182714.7834,338.36071,0.970859272,98.42426936,0,4.5006075,0.681418613,93.92355009,6.076449905,2.349540889,2,3.352747352,339,0,0,2.2,0,1,High Costs
M-6155,Newton School (Branch 110),Education,Small,West,29-07-2023,5,Android Smart Mini POS,615,274180.1552,445.8213905,0.582743268,97.56958601,0,6.869380223,0.500271612,90.07977116,9.920228837,3.496224633,0,3.332931077,355,14224,400,1.2,20563.51164,1,Support Issues
M-6156,Raymond (Branch 96),Hospitality,Small,East,14-12-2023,0,Dynamic Soundbox,548,350046.3816,638.7707694,0.293784947,98.30816005,8,6.17095653,0.750205308,95.51183471,4.488165293,1.752597646,2,4.558339125,323,3827,250,2,0,1,Technical Issues
M-6157,Masters Union (Branch 125),Hospitality,Small,South,24-07-2023,5,Soundbox,724,515481.1892,711.9905928,0.847980149,97.4158156,3,1.602859749,0.210461122,90.97507013,9.024929866,1.365179756,0,3.321638944,123,2293,200,2,51548.11892,0,None
M-6158,Myntra (Branch 108),Education,Large,South,06-08-2023,4,Android Smart Mini POS,307,279785.4289,911.3531887,0.226773086,95.62682429,1,6.242499117,0.882695284,97.06706489,2.932935111,1.906715986,1,4.166187915,203,14224,400,1.2,16787.12574,1,High Costs
M-6159,McDonald's (Branch 92),Food & Beverage,Small,North,16-10-2023,2,Android Smart Mini POS,668,369695.1872,553.4359089,0.329710141,99.64672906,1,2.635353409,0.901893817,97.42408759,2.575912414,0.078788218,0,1.589317785,62,14224,400,1.8,11090.85561,0,None
M-6160,Flipkart (Branch 107),Healthcare,Large,North,25-07-2023,5,Android Smart POS,595,291971.9895,490.7092261,0.660939953,99.38334208,2,5.749929092,0.796753399,92.52501389,7.474986109,2.955229819,0,3.831338402,175,19824,500,1.5,43795.79843,0,None
M-6161,Croma (Branch 113),Entertainment,Large,North,10-08-2023,4,Android Smart Mini POS,374,361755.2052,967.2599071,0.332518991,96.01948259,5,5.246762973,0.983258125,91.40112409,8.598875908,3.491149104,0,3.215987686,267,14224,400,1.8,26046.37478,1,Technical Issues
M-6162,Raymond (Branch 97),Retail,Medium,North,30-03-2023,9,Android Smart POS,461,444882.8165,965.0386476,0.342847721,97.86355771,6,5.000312558,0.993941242,91.53286402,8.467135981,1.473480315,0,3.320115094,29,19824,500,2,80078.90697,0,None
M-6163,Decathlon (Branch 102),Food & Beverage,Large,South,10-05-2023,7,Android Smart Mini POS,547,494157.2762,903.3953862,0.336228408,95.84551669,8,3.627383317,0.593612135,97.1867924,2.813207601,3.666185882,4,3.691662574,60,14224,400,1.8,51886.51401,0,None
M-6164,Britannia (Branch 99),Retail,Medium,West,03-11-2023,1,Dynamic Soundbox,578,430409.554,744.6532076,0.26431704,95.21963948,4,3.984659241,0.713077615,92.41779761,7.582202386,0.843680063,2,4.052972882,236,3827,250,2,8608.191079,1,High Costs
M-6165,FedEx (Branch 112),E-commerce,Small,North,10-10-2023,2,mPos,385,80580.17085,209.2991451,0.487956857,95.17747743,5,2.350261235,0.138003149,91.90818622,8.091813779,0.391640281,2,1.947763724,85,5377,300,2.2,4029.008543,0,None
M-6166,McDonald's (Branch 93),Food & Beverage,Large,South,29-10-2023,2,Soundbox,746,535080.3312,717.2658595,0.127596542,97.6603918,5,3.187452235,0.206832553,95.83171813,4.168281875,1.932516613,2,1.417026476,319,2293,200,1.8,16052.40994,1,None
M-6167,Indian Terrain (Branch 110),Education,Large,South,23-10-2023,2,Pin on Mobile,788,240271.9068,304.9135873,0.245318501,97.9391967,1,5.642872268,0.57490834,93.86334609,6.136653907,3.231366516,3,2.333149241,137,0,0,1.2,7208.157203,0,None
M-6168,More (Branch 96),Hospitality,Small,North,02-01-2023,12,Dynamic Soundbox,495,231538.9102,467.7553742,0.72739358,95.65415208,7,6.482345357,0.915546384,95.2146661,4.785333903,0.771479193,0,2.193254645,139,3827,250,2,55569.33845,0,None
M-6169,Newton School (Branch 111),Retail,Medium,North,23-03-2023,9,Android Smart POS,222,159775.1145,719.707723,0.710533921,99.46506009,3,3.653530711,0.979873062,96.76450578,3.235494215,3.356406032,6,1.384228406,151,19824,500,2,28759.52061,0,None
M-6170,Zomato (Branch 85),Retail,Small,Central,06-03-2023,10,Android Smart POS,306,129094.5596,421.8776456,0.425335813,97.44660848,1,5.54919655,0.267702898,92.6887199,7.311280103,2.993028183,1,2.003940399,161,19824,500,2,25818.91191,0,None
M-6171,Lenskart (Branch 115),Food & Beverage,Large,West,16-08-2023,4,Soundbox,235,167523.1307,712.8643858,0.178177377,96.22328469,0,2.172777476,0.046657373,90.93739566,9.062604336,2.824090541,2,1.778507862,273,2293,200,1.8,10051.38784,1,Better Competitor
M-6172,Titan (Branch 104),E-commerce,Small,East,27-05-2023,7,Pin on Mobile,268,248144.1824,925.9111282,0.19280565,96.19449807,7,6.110407939,0.572430726,90.97540803,9.02459197,2.74730094,4,1.311160498,59,0,0,2.2,43425.23191,0,None
M-6173,Netmeds (Branch 113),Education,Large,Central,16-08-2023,4,Android Smart Mini POS,322,65401.78286,203.1111269,0.527898414,96.19924776,4,4.851466148,0.449186392,93.19143648,6.808563516,1.434717545,3,2.711135999,342,14224,400,1.2,3924.106971,1,Support Issues
M-6174,Amazon (Branch 92),Retail,Medium,South,19-03-2023,9,Android Smart POS,685,592949.9559,865.6203735,0.655299116,96.22988724,6,4.190000486,0.629536316,98.00724918,1.992750822,0.798340103,0,2.710849518,51,19824,500,2,106730.9921,0,None
M-6175,Subway (Branch 116),Education,Large,North,10-02-2023,10,Android Smart Mini POS,414,105224.8804,254.1663779,0.442895195,97.10917519,0,3.720926623,0.849457006,98.53123833,1.468761669,2.420613492,4,3.820851343,13,14224,400,1.2,15783.73207,0,None
M-6176,Zomato (Branch 86),Hospitality,Large,North,30-05-2023,7,Dynamic Soundbox,429,391456.5317,912.486088,0.119630034,95.4603456,8,4.934209094,0.389705869,94.10142921,5.898570785,3.48009322,3,2.802951513,343,3827,250,2,54803.91444,1,Low Usage
M-6177,IKEA (Branch 121),E-commerce,Medium,Central,24-10-2023,2,Pin on Mobile,470,193791.1906,412.321682,0.581818487,97.37453655,6,4.358081491,0.837251604,93.47623771,6.523762289,1.764157516,0,3.716863979,299,0,0,2.2,9689.559528,1,High Costs
M-6178,Levi's (Branch 118),Healthcare,Medium,West,07-01-2023,11,mPos,602,519831.7943,863.5079639,0.839144701,98.20644685,0,1.744320324,0.162900235,92.62505881,7.374941185,3.353573695,1,4.302102561,196,5377,300,1.5,171544.4921,1,None
M-6179,Masters Union (Branch 126),Education,Medium,East,14-08-2023,4,Android Smart Mini POS,165,113507.4191,687.9237523,0.742141881,98.19806885,5,3.081697386,0.220193766,95.98374774,4.016252263,4.444046694,0,4.9994112,31,14224,400,1.2,6810.445148,0,None
M-6180,Subway (Branch 117),Education,Medium,East,01-04-2023,9,Pin on Mobile,688,657550.6598,955.7422381,0.348981718,96.70332203,9,5.01720405,0.174157213,94.17638376,5.823616245,0.077166245,4,1.815017319,153,0,0,1.2,88769.33908,0,None
M-6181,Croma (Branch 114),Food & Beverage,Medium,Central,27-08-2023,4,Soundbox,588,292963.2104,498.2367523,0.109382388,95.3225683,6,1.172082643,0.783207504,95.98774534,4.012254656,4.29373398,2,4.781378163,296,2293,200,1.8,17577.79262,1,Better Competitor
M-6182,HealthKart (Branch 105),E-commerce,Large,Central,14-05-2023,7,mPos,419,89045.81735,212.5198505,0.692645972,97.31018412,4,4.961384735,0.238222331,97.76783038,2.232169623,4.514322552,0,1.864623878,91,5377,300,2.2,15583.01804,0,None
